,database_noise,noise_file_path
12819,wham,/home/ubuntu/Data/wham/wham_noise/tr/020o0302_1.9415_023c021i_-1.9415.wav
12820,wham,/home/ubuntu/Data/wham/wham_noise/tr/019c021h_1.9236_409o0304_-1.9236.wav
12821,wham,/home/ubuntu/Data/wham/wham_noise/tr/013c021d_0.32123_01fo030v_-0.32123.wav
12822,wham,/home/ubuntu/Data/wham/wham_noise/tr/204o0108_0.56548_023a010w_-0.56548.wav
12823,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ec010l_2.4982_022a010c_-2.4982.wav
12824,wham,/home/ubuntu/Data/wham/wham_noise/tr/40lo0318_1.7545_20ra010z_-1.7545.wav
12825,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ic020b_1.4111_027c021a_-1.4111.wav
12826,wham,/home/ubuntu/Data/wham/wham_noise/tr/01gc020j_0.97117_01tc0208_-0.97117.wav
12827,wham,/home/ubuntu/Data/wham/wham_noise/tr/015c020b_1.0143_208o0108_-1.0143.wav
12828,wham,/home/ubuntu/Data/wham/wham_noise/tr/01jc0215_1.5122_01ao031d_-1.5122.wav
12829,wham,/home/ubuntu/Data/wham/wham_noise/tr/20jc010l_1.5512_02cc020a_-1.5512.wav
12830,wham,/home/ubuntu/Data/wham/wham_noise/tr/020a0105_2.4908_20to0105_-2.4908.wav
12831,wham,/home/ubuntu/Data/wham/wham_noise/tr/401o031d_2.1604_01bc020v_-2.1604.wav
12832,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ec021d_0.063779_40ia010c_-0.063779.wav
12833,wham,/home/ubuntu/Data/wham/wham_noise/tr/01rc020u_1.9551_20fc010k_-1.9551.wav
12834,wham,/home/ubuntu/Data/wham/wham_noise/tr/404a0106_1.9843_011a0104_-1.9843.wav
12835,wham,/home/ubuntu/Data/wham/wham_noise/tr/011a010z_1.2644_40ca0112_-1.2644.wav
12836,wham,/home/ubuntu/Data/wham/wham_noise/tr/20va0111_1.1519_01vo030f_-1.1519.wav
12837,wham,/home/ubuntu/Data/wham/wham_noise/tr/02bo030l_1.3295_021a010j_-1.3295.wav
12838,wham,/home/ubuntu/Data/wham/wham_noise/tr/014o0314_2.3775_40ao030b_-2.3775.wav
12839,wham,/home/ubuntu/Data/wham/wham_noise/tr/206o0107_1.5217_027o030l_-1.5217.wav
12840,wham,/home/ubuntu/Data/wham/wham_noise/tr/02do030q_1.5247_019a010j_-1.5247.wav
12841,wham,/home/ubuntu/Data/wham/wham_noise/tr/02aa0104_0.43764_209a0114_-0.43764.wav
12842,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ic020e_1.5688_404a0111_-1.5688.wav
12843,wham,/home/ubuntu/Data/wham/wham_noise/tr/40jo031c_0.68555_40hc020p_-0.68555.wav
12844,wham,/home/ubuntu/Data/wham/wham_noise/tr/01oc0208_2.3808_20ic010g_-2.3808.wav
12845,wham,/home/ubuntu/Data/wham/wham_noise/tr/204c010c_2.3709_20ga010b_-2.3709.wav
12846,wham,/home/ubuntu/Data/wham/wham_noise/tr/026o031a_1.2055_209a0101_-1.2055.wav
12847,wham,/home/ubuntu/Data/wham/wham_noise/tr/02eo030f_1.689_40po0319_-1.689.wav
12848,wham,/home/ubuntu/Data/wham/wham_noise/tr/023a010h_0.45615_20kc0101_-0.45615.wav
12849,wham,/home/ubuntu/Data/wham/wham_noise/tr/01pc020o_0.64447_027c0208_-0.64447.wav
12850,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ba010e_2.2385_017a010o_-2.2385.wav
12851,wham,/home/ubuntu/Data/wham/wham_noise/tr/20oa010j_0.87368_020a0101_-0.87368.wav
12852,wham,/home/ubuntu/Data/wham/wham_noise/tr/20va010m_1.6111_206o010q_-1.6111.wav
12853,wham,/home/ubuntu/Data/wham/wham_noise/tr/20tc0104_0.064133_028o030j_-0.064133.wav
12854,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ca0109_1.3444_01so030k_-1.3444.wav
12855,wham,/home/ubuntu/Data/wham/wham_noise/tr/025c0206_1.0316_20da010r_-1.0316.wav
12856,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ja010f_2.0876_02ao0310_-2.0876.wav
12857,wham,/home/ubuntu/Data/wham/wham_noise/tr/020c0205_0.60076_20do0101_-0.60076.wav
12858,wham,/home/ubuntu/Data/wham/wham_noise/tr/028o0316_0.4987_40ec020l_-0.4987.wav
12859,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ea010i_2.1098_40cc020e_-2.1098.wav
12860,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ca010v_0.65019_407a0106_-0.65019.wav
12861,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ja0113_2.1847_018o030d_-2.1847.wav
12862,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ao010l_2.2763_40nc020j_-2.2763.wav
12863,wham,/home/ubuntu/Data/wham/wham_noise/tr/20dc010p_1.7123_204c010e_-1.7123.wav
12864,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ta010d_1.4423_02ac0208_-1.4423.wav
12865,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ja010x_1.621_20ma010f_-1.621.wav
12866,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ka010t_1.5633_207c0102_-1.5633.wav
12867,wham,/home/ubuntu/Data/wham/wham_noise/tr/01zc0201_1.5577_40hc0202_-1.5577.wav
12868,wham,/home/ubuntu/Data/wham/wham_noise/tr/011a010w_0.93525_02ac020i_-0.93525.wav
12869,wham,/home/ubuntu/Data/wham/wham_noise/tr/406o030g_0.8954_023o030g_-0.8954.wav
12870,wham,/home/ubuntu/Data/wham/wham_noise/tr/028a0113_0.63306_407c0212_-0.63306.wav
12871,wham,/home/ubuntu/Data/wham/wham_noise/tr/018c021c_1.7932_028o030i_-1.7932.wav
12872,wham,/home/ubuntu/Data/wham/wham_noise/tr/01vc0205_1.2567_01wc0212_-1.2567.wav
12873,wham,/home/ubuntu/Data/wham/wham_noise/tr/028a0114_1.1602_20ao0109_-1.1602.wav
12874,wham,/home/ubuntu/Data/wham/wham_noise/tr/02eo030q_0.26198_40ba010c_-0.26198.wav
12875,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ro031a_2.1006_40go0306_-2.1006.wav
12876,wham,/home/ubuntu/Data/wham/wham_noise/tr/02cc020y_1.9894_403c020z_-1.9894.wav
12877,wham,/home/ubuntu/Data/wham/wham_noise/tr/40po0318_0.7651_013c020d_-0.7651.wav
12878,wham,/home/ubuntu/Data/wham/wham_noise/tr/01la010f_0.32827_01nc0203_-0.32827.wav
12879,wham,/home/ubuntu/Data/wham/wham_noise/tr/205c010e_1.9572_01oc021c_-1.9572.wav
12880,wham,/home/ubuntu/Data/wham/wham_noise/tr/01sc0217_0.47273_20fo0101_-0.47273.wav
12881,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ec020j_2.4513_40ho0319_-2.4513.wav
12882,wham,/home/ubuntu/Data/wham/wham_noise/tr/209o0109_0.16251_208c0104_-0.16251.wav
12883,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ba010h_0.96989_025c020p_-0.96989.wav
12884,wham,/home/ubuntu/Data/wham/wham_noise/tr/403o0310_1.0598_01xc020h_-1.0598.wav
12885,wham,/home/ubuntu/Data/wham/wham_noise/tr/013c0214_0.2281_20aa010c_-0.2281.wav
12886,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ic0108_1.2714_20dc0108_-1.2714.wav
12887,wham,/home/ubuntu/Data/wham/wham_noise/tr/025o031c_1.2475_027o0312_-1.2475.wav
12888,wham,/home/ubuntu/Data/wham/wham_noise/tr/02dc021a_0.33434_024c020k_-0.33434.wav
12889,wham,/home/ubuntu/Data/wham/wham_noise/tr/01io0311_2.1771_01vc0208_-2.1771.wav
12890,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ka010z_1.0492_028o030e_-1.0492.wav
12891,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ac020n_0.48309_20na0113_-0.48309.wav
12892,wham,/home/ubuntu/Data/wham/wham_noise/tr/401o030l_1.928_20po010o_-1.928.wav
12893,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ha010v_0.54993_02ec020c_-0.54993.wav
12894,wham,/home/ubuntu/Data/wham/wham_noise/tr/01vo030x_0.19475_204o010c_-0.19475.wav
12895,wham,/home/ubuntu/Data/wham/wham_noise/tr/026a010d_0.98734_01mo030z_-0.98734.wav
12896,wham,/home/ubuntu/Data/wham/wham_noise/tr/40no030s_2.2786_20ta010j_-2.2786.wav
12897,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ec020o_2.0913_20vc010n_-2.0913.wav
12898,wham,/home/ubuntu/Data/wham/wham_noise/tr/20mo010p_1.1915_206o0103_-1.1915.wav
12899,wham,/home/ubuntu/Data/wham/wham_noise/tr/20uc010e_1.5857_01ac020f_-1.5857.wav
12900,wham,/home/ubuntu/Data/wham/wham_noise/tr/01wo030p_0.39171_027c0211_-0.39171.wav
12901,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ko0109_0.72793_409a0112_-0.72793.wav
12902,wham,/home/ubuntu/Data/wham/wham_noise/tr/403a010m_1.2727_40gc0207_-1.2727.wav
12903,wham,/home/ubuntu/Data/wham/wham_noise/tr/022c0210_1.3821_409o0313_-1.3821.wav
12904,wham,/home/ubuntu/Data/wham/wham_noise/tr/205c0105_1.1948_407o030m_-1.1948.wav
12905,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ko030q_0.13123_408o030t_-0.13123.wav
12906,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ca010m_1.8784_020o030z_-1.8784.wav
12907,wham,/home/ubuntu/Data/wham/wham_noise/tr/40jc020r_2.046_20uo0102_-2.046.wav
12908,wham,/home/ubuntu/Data/wham/wham_noise/tr/405o0313_0.84931_01ec021c_-0.84931.wav
12909,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ao030w_1.5918_01fo0307_-1.5918.wav
12910,wham,/home/ubuntu/Data/wham/wham_noise/tr/208a010o_2.2041_014a0110_-2.2041.wav
12911,wham,/home/ubuntu/Data/wham/wham_noise/tr/20uo0109_0.72043_406o030a_-0.72043.wav
12912,wham,/home/ubuntu/Data/wham/wham_noise/tr/40oa010c_0.77823_40mo031a_-0.77823.wav
12913,wham,/home/ubuntu/Data/wham/wham_noise/tr/20eo0104_1.755_206o0101_-1.755.wav
12914,wham,/home/ubuntu/Data/wham/wham_noise/tr/01sa010s_0.42224_01wo0313_-0.42224.wav
12915,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ro0306_2.4795_01tc0217_-2.4795.wav
12916,wham,/home/ubuntu/Data/wham/wham_noise/tr/40io0313_0.62146_20ua010s_-0.62146.wav
12917,wham,/home/ubuntu/Data/wham/wham_noise/tr/20aa010j_1.8024_408c021a_-1.8024.wav
12918,wham,/home/ubuntu/Data/wham/wham_noise/tr/011a0107_0.64417_20oa0111_-0.64417.wav
12919,wham,/home/ubuntu/Data/wham/wham_noise/tr/017o030q_1.9827_40kc0219_-1.9827.wav
12920,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ga0113_1.8463_20qa0102_-1.8463.wav
12921,wham,/home/ubuntu/Data/wham/wham_noise/tr/206a010f_0.76953_20ro0107_-0.76953.wav
12922,wham,/home/ubuntu/Data/wham/wham_noise/tr/01oa010e_2.4415_40po0304_-2.4415.wav
12923,wham,/home/ubuntu/Data/wham/wham_noise/tr/01vc020o_1.8315_01oa010v_-1.8315.wav
12924,wham,/home/ubuntu/Data/wham/wham_noise/tr/204a0108_1.4339_20lc010k_-1.4339.wav
12925,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ec0202_2.4399_01nc020w_-2.4399.wav
12926,wham,/home/ubuntu/Data/wham/wham_noise/tr/204a0102_0.08343_01ya0106_-0.08343.wav
12927,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ca010o_0.30611_022a010j_-0.30611.wav
12928,wham,/home/ubuntu/Data/wham/wham_noise/tr/20la010f_0.96616_20pc010o_-0.96616.wav
12929,wham,/home/ubuntu/Data/wham/wham_noise/tr/02aa0107_1.1935_20so010b_-1.1935.wav
12930,wham,/home/ubuntu/Data/wham/wham_noise/tr/01qo030y_1.3062_019o030h_-1.3062.wav
12931,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ya0105_2.2458_02cc020o_-2.2458.wav
12932,wham,/home/ubuntu/Data/wham/wham_noise/tr/20nc010p_0.8079_01ec020q_-0.8079.wav
12933,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ia010m_1.9917_01kc021c_-1.9917.wav
12934,wham,/home/ubuntu/Data/wham/wham_noise/tr/014o031c_1.2224_01uc020f_-1.2224.wav
12935,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ea010f_0.24982_02ca010t_-0.24982.wav
12936,wham,/home/ubuntu/Data/wham/wham_noise/tr/404o030q_0.92965_01gc020c_-0.92965.wav
12937,wham,/home/ubuntu/Data/wham/wham_noise/tr/40dc021b_0.028145_01sc0211_-0.028145.wav
12938,wham,/home/ubuntu/Data/wham/wham_noise/tr/01zc020f_0.021842_01co031c_-0.021842.wav
12939,wham,/home/ubuntu/Data/wham/wham_noise/tr/027a010q_1.7971_20nc010h_-1.7971.wav
12940,wham,/home/ubuntu/Data/wham/wham_noise/tr/401c021d_1.6211_20no0103_-1.6211.wav
12941,wham,/home/ubuntu/Data/wham/wham_noise/tr/40lo031d_0.78653_01ba0112_-0.78653.wav
12942,wham,/home/ubuntu/Data/wham/wham_noise/tr/01na010m_0.45095_40da010g_-0.45095.wav
12943,wham,/home/ubuntu/Data/wham/wham_noise/tr/025a0104_1.5399_20oa0102_-1.5399.wav
12944,wham,/home/ubuntu/Data/wham/wham_noise/tr/01nc021c_0.42589_02co030e_-0.42589.wav
12945,wham,/home/ubuntu/Data/wham/wham_noise/tr/015c0213_0.38979_20pa0109_-0.38979.wav
12946,wham,/home/ubuntu/Data/wham/wham_noise/tr/20la010z_1.7419_012a0105_-1.7419.wav
12947,wham,/home/ubuntu/Data/wham/wham_noise/tr/40go030z_0.0055217_20lc0108_-0.0055217.wav
12948,wham,/home/ubuntu/Data/wham/wham_noise/tr/40fo0314_0.66997_40ka010v_-0.66997.wav
12949,wham,/home/ubuntu/Data/wham/wham_noise/tr/40aa010g_2.1603_20rc010e_-2.1603.wav
12950,wham,/home/ubuntu/Data/wham/wham_noise/tr/02cc020t_1.3485_01fc020b_-1.3485.wav
12951,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ya010o_1.0899_20fc010g_-1.0899.wav
12952,wham,/home/ubuntu/Data/wham/wham_noise/tr/015a010d_1.9878_405a0110_-1.9878.wav
12953,wham,/home/ubuntu/Data/wham/wham_noise/tr/02eo0309_0.27492_01vo0316_-0.27492.wav
12954,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ga010e_2.3547_206a010d_-2.3547.wav
12955,wham,/home/ubuntu/Data/wham/wham_noise/tr/01pa010h_1.5046_02dc020o_-1.5046.wav
12956,wham,/home/ubuntu/Data/wham/wham_noise/tr/02eo0311_0.47188_01wa010k_-0.47188.wav
12957,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ho030y_1.0529_01ea0106_-1.0529.wav
12958,wham,/home/ubuntu/Data/wham/wham_noise/tr/019o031b_1.8921_20qc0102_-1.8921.wav
12959,wham,/home/ubuntu/Data/wham/wham_noise/tr/206o010g_1.6106_40hc020b_-1.6106.wav
12960,wham,/home/ubuntu/Data/wham/wham_noise/tr/404a0106_0.82449_01mc0214_-0.82449.wav
12961,wham,/home/ubuntu/Data/wham/wham_noise/tr/20aa010c_1.063_20gc0103_-1.063.wav
12962,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ca010t_2.1409_20ma010d_-2.1409.wav
12963,wham,/home/ubuntu/Data/wham/wham_noise/tr/20pa0110_0.74822_40ao030p_-0.74822.wav
12964,wham,/home/ubuntu/Data/wham/wham_noise/tr/02cc020r_1.7406_011a010h_-1.7406.wav
12965,wham,/home/ubuntu/Data/wham/wham_noise/tr/01dc020i_0.65173_20dc010k_-0.65173.wav
12966,wham,/home/ubuntu/Data/wham/wham_noise/tr/022c0211_2.2675_021a010q_-2.2675.wav
12967,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ha010y_0.52794_20fa0108_-0.52794.wav
12968,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ja0110_1.699_20ra010r_-1.699.wav
12969,wham,/home/ubuntu/Data/wham/wham_noise/tr/01to0302_1.7962_01ja010r_-1.7962.wav
12970,wham,/home/ubuntu/Data/wham/wham_noise/tr/40mo031b_1.6104_01ic0203_-1.6104.wav
12971,wham,/home/ubuntu/Data/wham/wham_noise/tr/01za010e_0.83455_40po030r_-0.83455.wav
12972,wham,/home/ubuntu/Data/wham/wham_noise/tr/022a010n_1.5129_20ia010k_-1.5129.wav
12973,wham,/home/ubuntu/Data/wham/wham_noise/tr/404c020x_1.011_021c021d_-1.011.wav
12974,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ga010y_1.2259_016c0205_-1.2259.wav
12975,wham,/home/ubuntu/Data/wham/wham_noise/tr/404c020q_1.9764_20qo0106_-1.9764.wav
12976,wham,/home/ubuntu/Data/wham/wham_noise/tr/019a010w_2.432_01za010j_-2.432.wav
12977,wham,/home/ubuntu/Data/wham/wham_noise/tr/40oo030n_0.73313_403c020k_-0.73313.wav
12978,wham,/home/ubuntu/Data/wham/wham_noise/tr/20qc010l_1.8591_40jo0303_-1.8591.wav
12979,wham,/home/ubuntu/Data/wham/wham_noise/tr/401a0109_1.5648_403a010x_-1.5648.wav
12980,wham,/home/ubuntu/Data/wham/wham_noise/tr/01zo0305_1.7335_01nc020x_-1.7335.wav
12981,wham,/home/ubuntu/Data/wham/wham_noise/tr/026o030s_0.74024_20na0112_-0.74024.wav
12982,wham,/home/ubuntu/Data/wham/wham_noise/tr/40io0307_2.1727_01qc020v_-2.1727.wav
12983,wham,/home/ubuntu/Data/wham/wham_noise/tr/208o010b_2.4934_20io0105_-2.4934.wav
12984,wham,/home/ubuntu/Data/wham/wham_noise/tr/02da010v_1.557_208c0106_-1.557.wav
12985,wham,/home/ubuntu/Data/wham/wham_noise/tr/01uc020n_1.3648_02bc021a_-1.3648.wav
12986,wham,/home/ubuntu/Data/wham/wham_noise/tr/013a010b_0.5031_405a010h_-0.5031.wav
12987,wham,/home/ubuntu/Data/wham/wham_noise/tr/205a0113_0.14777_01ro0312_-0.14777.wav
12988,wham,/home/ubuntu/Data/wham/wham_noise/tr/014o031a_1.9742_01sa010c_-1.9742.wav
12989,wham,/home/ubuntu/Data/wham/wham_noise/tr/408c020f_0.67031_40jo030m_-0.67031.wav
12990,wham,/home/ubuntu/Data/wham/wham_noise/tr/404o031c_1.52_20mc0105_-1.52.wav
12991,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ic020v_0.47482_01nc021e_-0.47482.wav
12992,wham,/home/ubuntu/Data/wham/wham_noise/tr/01lo0312_2.2581_208o0105_-2.2581.wav
12993,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ca0106_1.6369_025o0314_-1.6369.wav
12994,wham,/home/ubuntu/Data/wham/wham_noise/tr/20sa0112_1.0645_01qa010g_-1.0645.wav
12995,wham,/home/ubuntu/Data/wham/wham_noise/tr/025c0212_1.3797_018o030a_-1.3797.wav
12996,wham,/home/ubuntu/Data/wham/wham_noise/tr/40jo030f_1.5776_027o031a_-1.5776.wav
12997,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ia010i_1.3729_20uo0109_-1.3729.wav
12998,wham,/home/ubuntu/Data/wham/wham_noise/tr/013c021b_1.4606_01bo0305_-1.4606.wav
12999,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ta0108_1.5338_019o0315_-1.5338.wav
13000,wham,/home/ubuntu/Data/wham/wham_noise/tr/204a010z_0.47843_027c021e_-0.47843.wav
13001,wham,/home/ubuntu/Data/wham/wham_noise/tr/206c010j_1.3243_01ga010d_-1.3243.wav
13002,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ic010c_1.3404_01sc020t_-1.3404.wav
13003,wham,/home/ubuntu/Data/wham/wham_noise/tr/011c0215_1.1212_01pc020k_-1.1212.wav
13004,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ea010f_0.74642_40ic020u_-0.74642.wav
13005,wham,/home/ubuntu/Data/wham/wham_noise/tr/40no030w_0.6084_020a0114_-0.6084.wav
13006,wham,/home/ubuntu/Data/wham/wham_noise/tr/40mc020c_0.62111_20ka0113_-0.62111.wav
13007,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ao0307_2.013_02cc0218_-2.013.wav
13008,wham,/home/ubuntu/Data/wham/wham_noise/tr/024o030w_1.0694_01lo031e_-1.0694.wav
13009,wham,/home/ubuntu/Data/wham/wham_noise/tr/027c020o_2.0574_408o0319_-2.0574.wav
13010,wham,/home/ubuntu/Data/wham/wham_noise/tr/403c021d_2.2586_40io0319_-2.2586.wav
13011,wham,/home/ubuntu/Data/wham/wham_noise/tr/20to010n_0.59056_017a010g_-0.59056.wav
13012,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ga0107_0.82919_023c0209_-0.82919.wav
13013,wham,/home/ubuntu/Data/wham/wham_noise/tr/02eo031f_1.9677_01to030h_-1.9677.wav
13014,wham,/home/ubuntu/Data/wham/wham_noise/tr/40pc020m_1.4529_01ya010a_-1.4529.wav
13015,wham,/home/ubuntu/Data/wham/wham_noise/tr/40go0301_0.99048_01zo0304_-0.99048.wav
13016,wham,/home/ubuntu/Data/wham/wham_noise/tr/01zc0217_0.12696_018a010w_-0.12696.wav
13017,wham,/home/ubuntu/Data/wham/wham_noise/tr/40lc020o_1.1476_20tc010g_-1.1476.wav
13018,wham,/home/ubuntu/Data/wham/wham_noise/tr/40nc0211_1.1193_401c0201_-1.1193.wav
13019,wham,/home/ubuntu/Data/wham/wham_noise/tr/01gc020a_0.63903_023a010m_-0.63903.wav
13020,wham,/home/ubuntu/Data/wham/wham_noise/tr/208o0105_0.45413_20ao0108_-0.45413.wav
13021,wham,/home/ubuntu/Data/wham/wham_noise/tr/01la0107_0.9508_403a010y_-0.9508.wav
13022,wham,/home/ubuntu/Data/wham/wham_noise/tr/20fc010q_1.4835_029o0315_-1.4835.wav
13023,wham,/home/ubuntu/Data/wham/wham_noise/tr/01qc020n_2.2445_40jc020k_-2.2445.wav
13024,wham,/home/ubuntu/Data/wham/wham_noise/tr/20rc010f_1.6923_01eo0304_-1.6923.wav
13025,wham,/home/ubuntu/Data/wham/wham_noise/tr/20sc010f_0.52806_20vc010c_-0.52806.wav
13026,wham,/home/ubuntu/Data/wham/wham_noise/tr/01co030f_1.6706_407c020j_-1.6706.wav
13027,wham,/home/ubuntu/Data/wham/wham_noise/tr/20aa0103_0.17477_20ta0106_-0.17477.wav
13028,wham,/home/ubuntu/Data/wham/wham_noise/tr/014c020s_0.46305_024c020i_-0.46305.wav
13029,wham,/home/ubuntu/Data/wham/wham_noise/tr/019c021c_0.11215_20ua010q_-0.11215.wav
13030,wham,/home/ubuntu/Data/wham/wham_noise/tr/016o030v_0.43013_20pc0106_-0.43013.wav
13031,wham,/home/ubuntu/Data/wham/wham_noise/tr/01rc020x_1.1009_01lo030x_-1.1009.wav
13032,wham,/home/ubuntu/Data/wham/wham_noise/tr/20sc0105_0.66019_20do010g_-0.66019.wav
13033,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ca010i_1.1034_011o030h_-1.1034.wav
13034,wham,/home/ubuntu/Data/wham/wham_noise/tr/013o030d_1.1747_20po010o_-1.1747.wav
13035,wham,/home/ubuntu/Data/wham/wham_noise/tr/20va0108_1.8597_20la0102_-1.8597.wav
13036,wham,/home/ubuntu/Data/wham/wham_noise/tr/011c0214_0.090659_20do010e_-0.090659.wav
13037,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ka010a_1.6668_01va010x_-1.6668.wav
13038,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ua0104_2.0185_02ca0106_-2.0185.wav
13039,wham,/home/ubuntu/Data/wham/wham_noise/tr/025o0302_0.10456_01ya010o_-0.10456.wav
13040,wham,/home/ubuntu/Data/wham/wham_noise/tr/01sc0217_0.34232_20ca010g_-0.34232.wav
13041,wham,/home/ubuntu/Data/wham/wham_noise/tr/01jc0207_1.9418_01nc021f_-1.9418.wav
13042,wham,/home/ubuntu/Data/wham/wham_noise/tr/022c020g_0.025456_01ja0101_-0.025456.wav
13043,wham,/home/ubuntu/Data/wham/wham_noise/tr/40mc021g_1.8447_20qa010a_-1.8447.wav
13044,wham,/home/ubuntu/Data/wham/wham_noise/tr/029o030v_1.7575_01oo030i_-1.7575.wav
13045,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ko031f_1.8505_01xc021c_-1.8505.wav
13046,wham,/home/ubuntu/Data/wham/wham_noise/tr/018c0211_1.6763_01qa010b_-1.6763.wav
13047,wham,/home/ubuntu/Data/wham/wham_noise/tr/40jc020k_1.5644_40bo0319_-1.5644.wav
13048,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ya010y_2.3571_205a0102_-2.3571.wav
13049,wham,/home/ubuntu/Data/wham/wham_noise/tr/01zo0309_0.78231_01yo0310_-0.78231.wav
13050,wham,/home/ubuntu/Data/wham/wham_noise/tr/017c0215_0.94083_20qo0107_-0.94083.wav
13051,wham,/home/ubuntu/Data/wham/wham_noise/tr/40mo0307_1.4671_01bo0310_-1.4671.wav
13052,wham,/home/ubuntu/Data/wham/wham_noise/tr/027o030x_0.93029_024c020i_-0.93029.wav
13053,wham,/home/ubuntu/Data/wham/wham_noise/tr/20da0102_2.069_407c021e_-2.069.wav
13054,wham,/home/ubuntu/Data/wham/wham_noise/tr/02co030e_0.20451_01vc0215_-0.20451.wav
13055,wham,/home/ubuntu/Data/wham/wham_noise/tr/020a0104_1.1662_20na0110_-1.1662.wav
13056,wham,/home/ubuntu/Data/wham/wham_noise/tr/016c020k_0.031231_20mo0101_-0.031231.wav
13057,wham,/home/ubuntu/Data/wham/wham_noise/tr/02da010r_0.26483_01pa010r_-0.26483.wav
13058,wham,/home/ubuntu/Data/wham/wham_noise/tr/02co030p_0.25567_01va0114_-0.25567.wav
13059,wham,/home/ubuntu/Data/wham/wham_noise/tr/01vc020f_1.7858_01uo031e_-1.7858.wav
13060,wham,/home/ubuntu/Data/wham/wham_noise/tr/028a010j_2.3655_409o030i_-2.3655.wav
13061,wham,/home/ubuntu/Data/wham/wham_noise/tr/011c020w_2.4819_20ha010v_-2.4819.wav
13062,wham,/home/ubuntu/Data/wham/wham_noise/tr/208a0101_1.0447_01co0306_-1.0447.wav
13063,wham,/home/ubuntu/Data/wham/wham_noise/tr/015o0316_0.55761_01uo0314_-0.55761.wav
13064,wham,/home/ubuntu/Data/wham/wham_noise/tr/01io0313_1.2538_01lc021f_-1.2538.wav
13065,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ma010o_0.84794_018o030x_-0.84794.wav
13066,wham,/home/ubuntu/Data/wham/wham_noise/tr/01qa0104_1.5822_02ba010x_-1.5822.wav
13067,wham,/home/ubuntu/Data/wham/wham_noise/tr/40aa0107_0.080951_20uo010d_-0.080951.wav
13068,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ga010m_1.904_20sa010i_-1.904.wav
13069,wham,/home/ubuntu/Data/wham/wham_noise/tr/20bo0101_1.5405_01lo030r_-1.5405.wav
13070,wham,/home/ubuntu/Data/wham/wham_noise/tr/40jo0301_2.1659_20ca0107_-2.1659.wav
13071,wham,/home/ubuntu/Data/wham/wham_noise/tr/023a010z_1.0858_01ga010l_-1.0858.wav
13072,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ha0105_0.78234_20na0112_-0.78234.wav
